;;;;;;;;;;;
Proposal number;Erasmus Code;Pic;OID;Legal Name;Street;Post Cd;City;Country Cd;Website Url;Erasmus Eche Start;Erasmus Eche End
101014596;E  JAEN07;949517772;E10098310;Conservatorio Superior de Música de Jaén;Compañía 1;23002;Jaén;ES;www.csmjaen.es;1/1/2021;12/31/2029
101013471;E  JAEN08;949651341;E10107757;IES SALVADOR SERRANO;Parque de la Fuensanta, 2;23660;Alcaudete (Jaén);ES;www.iessalvadorserrano.es;1/1/2021;12/31/2029
101014731;E  JAEN09;944922300;E10005181;IES Jándula;Calle San Vicente de Paúl S/N;23740;Andújar;ES;institutojandula.com;1/1/2021;12/31/2029
101014605;E  JAEN11;949651438;E10107768;INSTITUTO DE EDUCACION SECUNDARIA LAS FUENTEZUELAS;AVENIDA ARJONA, 5;23006;JAÉN;ES;www.ieslasfuentezuelas.com;1/1/2021;12/31/2029
101007282;E  JAEN12;949594305;E10103509;INSTITUTO DE EDUCACION SECUNDARIA SIERRA DE LAS VILLAS;Ctra. de Mogón, s/n;23330;Villacarrillo;ES;iessierradelasvillas.org;1/1/2021;12/31/2029
101014671;E  JAEN13;949626218;E10105650;IES VIRGEN DE LA CABEZA;CALVARIO, 146;23770;MARMOLEJO (JAÉN);ES;www.juntadeandalucia.es;1/1/2021;12/31/2029
101008836;E  JAEN15;938758629;E10063275;"Escuela de Arte ""José Nogué""";Martínez Molina, 11;23004;Jaén;ES;www.escueladeartejosenogue.es;1/1/2021;12/31/2029
101008413;E  JAEN16;949556184;E10101055;IES FERNANDO III;PARQUE MANUEL CARRASCO;23600;MARTOS;ES;http://www.iesfernandoiii.es;1/1/2021;12/31/2029
101008776;E  JAEN17;946623777;E10119517;Fundación Escuelas Profesionales de la Sagrada Familia;Puerta de Madrid 6;23740;Andújar;ES;www.andujar.safa.edu;1/1/2021;12/31/2029
101098415;E  JAEN18;932011406;#N/A;"Escuela de Arte ""Casa de las Torres""";Plaza de San Lorenzo, 7;23.400;Úbeda;ES;www.escueladearteubeda.es;10/26/2022;12/31/2029
101014182;E  JAEN21;942462283;E10043476;IES VIRGEN DEL CARMEN;Paseo de la Estación 44;23008;Jaén;ES;www.iesvirgendelcarmen.com;1/1/2021;12/31/2029
101048918;E  JAEN22;919829661;#N/A;INSTITUTO DE EDUCACIÓN SECUNDARIA JABALCUZ;Avda. Santa María del Valle, s/n;23009;Jaén;ES;www.iesjabalcuz.es;11/1/2021;12/31/2029
101008375;E  JAEN23;942968041;E10075087;I.E.S. Los Cerros;CALLE CRONISTA JUAN DE LA TORRE, 11;23400;ÚBEDA;ES;www.loscerros.org;1/1/2021;12/31/2029
101009502;E  JAEN25;947799126;E10197839;IES Reyes de España;Avenida San Cristobal s/n;23700;Linares;ES;www.iesreyes.es;1/1/2021;12/31/2029
101013941;E  JAEN26;897726271;E10275411;ESCUELA DE ARTE GASPAR BECERRA;JULIO BURELL 24;23440;Baeza;ES;www.escueladeartedebaeza.com;1/1/2021;12/31/2029
101048964;E  JAEN28;910628241;#N/A;I.E.S. Himilce;Avenida de Arrayanes S/N;23700;Linares;ES;;11/1/2021;12/31/2029
101171302;E  JAEN29;942639211;#N/A;IES Castillo de la Yedra;Cruz de Orea, 53;23470;Cazorla;ES;;26/06/2024;31/12/2029
101013765;E  LA-CORU01;999629718;E10208202;UNIVERSIDADE DA CORUNA;CALLE DE LA MAESTRANZA 9;15001;LA CORUNA;ES;http://www.udc.es;1/1/2021;12/31/2029
101008332;E  LA-CORU02;949291471;E10083940;IES RAMÓN MENÉNDEZ PIDAL;c/  M ª Victoria Fernández España nº 2;15002;A Coruña;ES;www.iesmenendezpidal;1/1/2021;12/31/2029
101012359;E  LA-CORU03;949576942;E10102430;Escuela de arte y superior de diseño Pablo Picasso/Escola de arte e superior de deseño Pablo Picasso;Os Pelamios, 2;15001;A Coruña;ES;eapicasso.com;1/1/2021;12/31/2029
101009211;E  LA-CORU04;948181403;E10011649;Instituto de Enseñanza Secundaria Fernando Wirtz Suárez;Rúa / Caballeros, 1;15006;A Coruña;ES;www.fernandowirtz.com;1/1/2021;12/31/2029
101013131;E  LA-CORU05;949179436;E10076635;conservatorio superior de música da coruña;C/ Manuel Murguía 44;15011;A Coruña;ES;www.csmcoruna.com;1/1/2021;12/31/2029
101009616;E  LA-CORU06;949523592;E10098780;IES Universidade Laboral;c/ SALVADOR ALLENDE s/n;15670;Culleredo;ES;info@ulaboral.eu;1/1/2021;12/31/2029
101008826;E  LA-CORU07;949201164;E10077940;CIFP Paseo das Pontes;San Pedro de Mezonzo nº4;15004;A Coruña;ES;http://cifppaseodaspontes.es;1/1/2021;12/31/2029
101014587;E  LA-CORU08;949151112;E10074803;CIFP Anxel Casal - Monte Alto;Paseo Maritimo 47;15002;A Coruña;ES;http://www.cifpanxelcasal.gal/;1/1/2021;12/31/2029
101005269;E  LA-CORU09;949642320;E10106918;IES San Clemente;Rúa San Clemente s/n;15705;Santiago de Compostela;ES;www.iessanclemente.net;1/1/2021;12/31/2029
101012104;E  LA-CORU10;939996155;E10125395;IES Isidro Parga Pondal;Muiño da Pintura 4;15100;Carballo;ES;www.iespargapondal.net;1/1/2021;12/31/2029
101013913;E  LA-CORU13;947306366;E10165715;IES As Mariñas;Av Coruña;15300;Betanzos;ES;www.iesasmarinas.net;1/1/2021;12/31/2029
101010326;E  LA-CORU14;949215229;E10078955;Centro Integrado de Formación Profesional Rodolfo Ucha Piñeiro;Avenida de Castelao, 64;15406;Ferrol;ES;www.cifprodolfoucha.es;1/1/2021;12/31/2029
101007534;E  LA-CORU15;946305326;E10097909;Instituto Educacion Secundaria A SARDIÑEIRA;Avenida A Sardiñeira, 42;15008;A Coruña;ES;http://www.edu.xunta.es/centros/iessardineira/drupal/;1/1/2021;12/31/2029
101013684;E  LA-CORU16;949487993;E10096203;Instituto de Ensino Secundario Plurilingüe Eusebio da Guarda;Praza de Pontevedra 20;15003;A Coruña;ES;http://www.edu.xunta.gal/centros/ieseusebioguarda/;1/1/2021;12/31/2029
101014774;E  LA-CORU18;949381196;E10089365;Centro Integrado de Formación Profesional Coroso;Rua dos Estudantes, 5;15960;Ribeira;ES;www.internacionalcoroso.blogspot.com.es;1/1/2021;12/31/2029
101123620;E  LA-CORU19;949170221;#N/A;IES de Arzúa;Rúa do Castro S/N;15810;Arzúa;ES;http://www.edu.xunta.es/centros/iesarzua/;30/06/2023;31/12/2029
101098560;E  LA-CORU20;949523010;#N/A;IES LELIADOURA;Frións s/n;15967;Ribeira;ES;www.edu.xunta.gal/centros/iesleliadoura/;10/26/2022;12/31/2029
101014361;E  LA-CORU21;949493813;E10096705;IES Urbano Lugrís;Avenida de Arteixo, 128;15007;A Coruña;ES;www.iesurbanolugris.es;1/1/2021;12/31/2029
101099151;E  LA-CORU22;947088310;#N/A;IES DE SABON;Avda. Arsenio Iglesias s/n;15142;Arteixo;ES;www.iesdesabon.org;10/26/2022;12/31/2029
101015092;E  LA-CORU23;948384812;E10025603;IES Leixa;San Pedro de Leixa s/n;15405;Ferrol;ES;www.iesleixa.es;1/1/2021;12/31/2029
101013829;E  LA-CORU24;939100651;E10070004;IES MACIAS O NAMORADO;Agro do medio S/N;15900;PADRON;ES;ies.macias.namorado@edu.xunta.es;1/1/2021;12/31/2029
101014044;E  LA-CORU25;949645521;E10107179;FUNDACIÓN GALICIA OBRA SOCIAL;CANTON GRANDE 8;15003;A CORUÑA;ES;http://cpr.afundacion.org;1/1/2021;12/31/2029
101011543;E  LA-CORU26;949520100;E10098508;IES Moncho Valcarce;José María Penabad López s/n;15320;As Pontes;ES;www.edu.xunta.es;1/1/2021;12/31/2029
101008328;E  LA-CORU27;946771217;E10129271;Centro Integrado de Formación Profesional Imaxe e Son;SOMESO,6 15008 A CORUÑA SPAIN;15008;A CORUÑA;ES;;1/1/2021;12/31/2029
101012844;E  LA-CORU28;949590910;E10103228;CIFP FERROLTERRA;Ramón y Cajal s/n;15403;Ferrol;ES;http://www.edu.xunta.es/centros/cifpferrolterra/;1/1/2021;12/31/2029
101013569;E  LA-CORU31;943631715;E10125238;FEDERACION EFA GALICIA;PUENTE DE SAN LAZARO 11A, 1D;15703;SANTIAGO DE COMPOSTELA;ES;www.efagalicia.org;1/1/2021;12/31/2029
101048430;E  LA-CORU33;949465683;#N/A;IES Fernando Blanco;Avda. Fernando Blanco, 99;15270;Cee;ES;www.edu.xunta.gal/centros/iesfernandoblanco;11/1/2021;12/31/2029
101013767;E  LA-CORU34;944021849;E10154382;IES MONTE NEME;Rúa Nacente s/n;15106;CARBALLO;ES;http://www.edu.xunta.gal/centros/iesmonteneme/;1/1/2021;12/31/2029
101011326;E  LA-CORU36;938738938;E10062946;CIFP Fraga do Eume;Avenida Ricardo Sánchez 3;15600;Pontedeume;ES;http://www.edu.xunta.gal/centros/cifpfragaeume/;1/1/2021;12/31/2029
101010403;E  LA-CORU37;931327362;E10023605;"Centro Privado Plurilingüe Liceo ""La Paz""";Sebastián Martínez Risco 12;15009;A Coruña;ES;http://www.liceolapaz.com;1/1/2021;12/31/2029
101009297;E  LA-CORU38;949055179;E10068928;IES DA POBRA DO CARAMIÑAL;Xobre, 22;15940;Pobra do Caramiñal;ES;http://www.edu.xunta.es/centros/iespobracaraminal/;1/1/2021;12/31/2029
101013894;E  LA-CORU39;938973290;E10067438;CFEA Guísamo;LG. BOS, 14;15640;BERGONDO;ES;www.cfeaguisamo.org;1/1/2021;12/31/2029
101011396;E  LA-CORU40;928290971;E10108149;CENTRO DE ESTUDIOS SUPERIORES UNIVERSITARIOS DE GALICIA S.L.;Obradoiro 47;15190;La Coruña;ES;www.cesuga.com;1/1/2021;12/31/2029
101013132;E  LA-CORU41;949718077;E10110295;I.E.S. Terra de Trasancos.;Naron;15570;Naron;ES;;1/1/2021;12/31/2029
101009331;E  LA-CORU43;919496272;E10217000;IES Espiñeira;Rúa Espiñeira, s/n BOIRO;15930;BOIRO;ES;;1/1/2021;12/31/2029
101014906;E  LA-CORU44;941141337;E10189068;Centro de Formación e Experimentación Agroforestal de Sergude;Lugar de Quián s/n;15881;Boqueixón  (A Coruña);ES;;1/1/2021;12/31/2029
101095795;E  LA-CORU45;946549475;#N/A;IES CAMPO DE SAN ALBERTO;EGAS MONIZ, 6;15200;NOIA;ES;;10/26/2022;12/31/2029
101174905;E  LA-CORU46;944735672;#N/A;IES Francisco Aguiar;Avenida da A Coruña , 15;15300;Betanzos;ES;http://www.edu.xunta.es/centros/iesfranciscoaguiar/;26/06/2024;31/12/2029
101174045;E  LA-CORU47;880317487;#N/A;IES Alfredo Brañas;Calle Vila de Corcubión, s/n, Carballo;15102;Carballo;ES;;26/06/2024;31/12/2029
101013337;E  LASARTE01;908013606;E10101817;EAGI CIFP Desarrollo Sostenible en Edificación Inteligente;Donostia etorbidea 5;20160;Lasarte-Oria;ES;www.eagi.eus;1/1/2021;12/31/2029
101011644;E  LAS-PAL01;999929739;E10209262;UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA;C/ Juan de Quesada  30;35001;LAS PALMAS DE GRAN CANARIA;ES;http://www.ulpgc.es;1/1/2021;12/31/2029
101012036;E  LAS-PAL02;945105921;E10018539;IES FELO MONZON GRAU BASSAS;Carretera al Lomo Blanco nº 48;35015;Las Palmas de Gran Canarias;ES;www.iesfelomonzon.com;1/1/2021;12/31/2029
101012632;E  LAS-PAL03;948775625;E10051267;INSTITUTO DE ENSEÑANZA SECUNDARIA FERIA DEL ATLÁNTICO;Alférez Provisional, 24;35019;Las Palmas de Gran Canaria;ES;www3.gobiernodecanarias.org/medusa/edublogs/iesferiadelatlantico/;1/1/2021;12/31/2029
101048990;E  LAS-PAL04;946151484;#N/A;IES Politécnico Las Palmas;C/ CANALEJAS, 43;35003;Las Palmas de Gran Canaria;ES;www.politecnicolaspalmas.org;11/1/2021;12/31/2029
101013314;E  LAS-PAL05;948441072;E10029399;Escuela de Arte y Superior de Diseño Gran Canaria;Avda. de Canarias,44;35016;Las Palmas de Gran Canaria;ES;ww.eagrancanaria.org;1/1/2021;12/31/2029
101013007;E  LAS-PAL06;948920931;E10060453;CENTRO INTEGRADO DE FORMACIÓN PROFESIONAL MAJADA MARCIAL;C/ Los Camelleros, 162;35600;Puerto del Rosario;ES;www.cifpmajadamarcial.com;1/1/2021;12/31/2029
101015279;E  LAS-PAL08;949104843;E10071877;IES EL RINCÓN;Avenida José Sánchez Peñate s/n;35010;Las Palmas de Gran Canaria;ES;http://www.ieselrincon.org;1/1/2021;12/31/2029
101010264;E  LAS-PAL09;948855747;E10056196;HOTELES ESCUELA DE CANARIAS, S.A.;ALBAREDA, 38, 1ª PLANTA. EDIFICIO WOERMANN;35008;LAS PALMAS DE GRAN CANARIA;ES;www.hecansa.com;1/1/2021;12/31/2029
101007239;E  LAS-PAL10;949584605;E10102928;IES PRIMERO DE MAYO;Urb. Parque Central s/n;35013;Las Palmas de Gran Canaria;ES;www.iesprimerodemayo.com;1/1/2021;12/31/2029
101013176;E  LAS-PAL11;949607206;E10104349;CIFP Cruz de Piedra;Carretera General de Norte, 40;35013;Las Palmas de Gran Canaria;ES;www.iescruzdepiedra.es;1/1/2021;12/31/2029
101008848;E  LAS-PAL14;949588485;E10103089;IES Roque Amagro;Calle José de Sosa s/n;35460;Gáldar;ES;www.iesroqueamagro.eu;1/1/2021;12/31/2029
101007225;E  LAS-PAL15;949559870;E10101328;IES PÉREZ GALDÓS;Paseo de Tomás Morales. 37B;35003;Las Palmas de Gran Canaria;ES;http://www.iesperezgaldos.com;1/1/2021;12/31/2029
101008795;E  LAS-PAL16;948631095;E10042020;Instituto de Enseñanza Secundaria La Minilla;Concejal García Feo, 28;35011;Las Palmas de Gran Canaria;ES;ieslaminilla.es;1/1/2021;12/31/2029
101007224;E  LAS-PAL17;949559773;E10101317;IES JOSE ZERPA;BATEY, 1;35110;VECINDARIO;ES;www.iesjosezerpa.es;1/1/2021;12/31/2029
101013319;E  LAS-PAL18;947826092;E10199455;Conservatorio Superior de Música de Canarias;Maninidra 1;35002;Las Palmas de Gran Canaria;ES;www.consmucan.es;1/1/2021;12/31/2029
101013010;E  LAS-PAL20;949172743;E10076229;IES Siete Palmas;C/ LAS BORRERAS, 1;35019;Las Palmas de Gran Canaria;ES;http://www.iessietepalmas.org;1/1/2021;12/31/2029
101013092;E  LAS-PAL22;949262662;E10082045;IES TEROR;José Miranda Guerra, 3;35330;Teror;ES;www.iesteror.com;1/1/2021;12/31/2029
101012767;E  LAS-PAL23;948592392;E10039311;Centro Integrado de Formación Profesional Villa de Agüimes;Alcorac nº 50;35118;Agüimes;ES;35014664@gobiernodecanarias.org;1/1/2021;12/31/2029
101013244;E  LAS-PAL24;949579658;E10102590;IES MESA Y LÓPEZ;AVENIDA MESA Y LÓPEZ, 69;35010;LAS PALMAS DE GRAN CANARIA;ES;iesmesaylopez.org;1/1/2021;12/31/2029
101008982;E  LAS-PAL25;948507129;E10033749;Instituto de Educación Secundaria SANTA MARIA DE GUIA;LOMO GUILLEN S/N;35450;SANTA MARIA DE GUIA;ES;www.iessantamariadeguia.org;1/1/2021;12/31/2029
101011620;E  LAS-PAL26;948018928;E10207253;IES ARUCAS DOMINGO RIVERO;CAMINO DE LA CRUZ,22;35400;ARUCAS;ES;www.iesarucasdomingorivero.org/domingo-river.html;1/1/2021;12/31/2029
101008832;E  LAS-PAL27;948896681;E10058818;CIFP SAN CRISTOBAL;CALLE CORDOBA 46-B;35016;LAS PALMAS DE GRAN CANARIA;ES;www.cifpsancristobal.org;1/1/2021;12/31/2029
101007246;E  LAS-PAL28;946740953;E10127204;CENTRO INTEGRADO DE FORMACIÓN PROFESIONAL ZONZAMAS;Dr. Barraquer, 6;35500;Arrecife;ES;www.cifpzonzamas.es;1/1/2021;12/31/2029
101015374;E  LAS-PAL29;944926956;E10005578;IES Ana Luisa Benítez;ANA BENÍTEZ, 15;35014;LAS PALMAS DE GRAN CANARIA;ES;www.iesanaluisabenitez.org;1/1/2021;12/31/2029
101012033;E  LAS-PAL32;939056225;E10069057;Fundación Dolores Sopeña;c/ Prudencia Hernández Ageno, 15-17;35016;LAS PALMAS DE GRAN CANARIA;ES;http://www.sopenalaspalmas.org;1/1/2021;12/31/2029
101006500;E  LAS-PAL34;939017134;E10068226;CNP ESPAÑA SL;c/ miguel de cervantes, nº 2;35002;Las Palmas de Gran Canaria;ES;www.formacioncip.com;1/1/2021;12/31/2029
101013047;E  LAS-PAL35;939279131;E10078211;ESCUELA DE ARTE PANCHO LASSO;Travesía de Alfredo Kraus, 1;35500;Arrecife de Lanzarote;ES;www.pancholasso.com;1/1/2021;12/31/2029
101012025;E  LAS-PAL36;932497376;E10083082;INSTITUTO DE EDUCACIÓN SECUNDARIA INGENIO;Avda. de Los Artesanos, s/n;35250;Ingenio;ES;www.iesingenio.com;1/1/2021;12/31/2029
101013032;E  LAS-PAL37;945058779;E10015155;INSTITUTO DE EDUCACIÓN SECUNDARIA PABLO MONTESINO;C/ Gustavo J. Navarro Nieto, 27;35011;Las Palmas de Gran Canaria;ES;www.iespablomontesino.es;1/1/2021;12/31/2029
101007650;E  LAS-PAL38;945104563;E10018409;IES FARO DE MASPALOMAS;Secundino Delgado nº 4;35100;LAS PALMAS;ES;www.iesfarodemaspalomas.net;1/1/2021;12/31/2029
101014220;E  LAS-PAL39;920790155;E10108206;Centro Integrado de Educación Superior SL;Calle Capitán Lucena 1;35007;Las Palmas de Gran Canaria;ES;www.icse.es;1/1/2021;12/31/2029
101011977;E  LAS-PAL41;931181183;E10015811;CIFP Tony Gallardo;Carretera General de Las Coloradas nº1;35009;Las Palmas de Gran Canaria;ES;https://www3.gobiernodecanarias.org/medusa/proyecto/35009899-0004/;1/1/2021;12/31/2029
101014488;E  LAS-PAL42;945927414;E10074067;IES Puerto del Rosario;C/ Gran Canaria 45;35600;Puerto del Rosario;ES;www.iespuerto.com;1/1/2021;12/31/2029
101013109;E  LAS-PAL43;906135880;E10242225;MASTER DEL CONOCIMIENTO S.L.;C/ de la Juventud s/n;35450;Santa María de Guía;ES;www.ufpcanarias.es;1/1/2021;12/31/2029
101014425;E  LAS-PAL46;913647075;E10215394;IES Agaete Pepe Dámaso;Urb. El Turmán, s/n;35480;Agaete;ES;www.iesagaete.es;1/1/2021;12/31/2029
101015086;E  LAS-PAL47;900082886;#N/A;INSTITUTO DE ENSEÑANZA SECUNDARIA GRAN TARAJAL;CALLE MARÍA LA MAESTRA S/Nº;35620;GRAN TARAJAL - TUINEJE;ES;WWW.IESGRANTARAJAL.ES;1/1/2021;12/31/2029
101009376;E  LAS-PAL48;903904007;E10276360;Universidad del Atlántico Medio;Carretera del Fondillo, 4, Tafira Baja;35017;Las Palmas de Gran Canaria;ES;www.universidadatlanticomedio.es;1/1/2021;12/31/2029
101014536;E  LAS-PAL49;893960634;E10274964;IFPA ECA DE ARUCAS;carretera general del norte km 8.5;35415;ARUCAS;ES;https://www.gobiernodecanarias.org/agp/formacion/temas/centros/eca-arucas/;1/1/2021;12/31/2029
101015283;E  LAS-PAL50;894094688;E10236963;Escuela de Arte de Fuerteventura;Antiguo Aeropuerto de Los Estancos s/n;35600;Puerto del Rosario (Fuerteventura);ES;https://eafuerteventura.com/;1/1/2021;12/31/2029
101099034;E  LAS-PAL51;897682912;#N/A;IES Santa Brígida;CAMINO A LOS OLIVOS 41;35309;SANTA BRÍGIDA;ES;http://iessantabrigida.es/;10/26/2022;12/31/2029
101098641;E  LAS-PAL52;943034486;#N/A;Instituto de Educación Secundaria EL CALERO;CALLE JOSE ALZOLA ARTILES, 2;35215;TELDE;ES;www.ieselcalero.es;10/26/2022;12/31/2029
101175127;E  LAS-PAL53;900203651;#N/A;IES Blas Cabrera Felipe;ALCALDE GINÉS DE LA HOZ 57;35500;Arrecife;ES;www.iesblascabrerafelipe.es;26/06/2024;31/12/2029
101174124;E  LAS-PAL54;917082912;#N/A;IPFP Marítimo Pesquero de Canarias;Avenida de Naos, 2;35500;Arrecife;ES;;26/06/2024;31/12/2029
101173846;E  LAS-PAL55;879556328;#N/A;IES FERNANDO SAGASETA;C/ Manuel Alemán Alamo;35220;Telde;ES;www3.gobiernodecanarias.org/medusa/edublog/iesfernandosagaseta/;26/06/2024;31/12/2029
101174103;E  LAS-PAL56;885165547;#N/A;IES PROFESOR ANTONIO CABRERA PÉREZ;Avenida de la Paz, nº3;35201;TELDE;ES;https://www3.gobiernodecanarias.org/medusa/edublog/iesprofesorantoniocabreraperez/;26/06/2024;31/12/2029
101174941;E  LAS-PAL57;909545721;#N/A;Instituto de Educación Secundaria Lomo de la Herradura;C/ Nicolás Copérnico, 37;35210;La Herradura (Telde);ES;http://www.ieslomodelaherradura.org/;26/06/2024;31/12/2029
101174929;E  LAS-PAL58;914914962;#N/A;Cead Profesor Félix Pérez Parrilla;Doctor García Castrillo nº 22;35005;Las Palmas de Gran Canaria;ES;www.cead-laspalmas.net;26/06/2024;31/12/2029
101175059;E  LAS-PAL59;908694643;#N/A;Instituto de Enseñanza Secundaria La Aldea de San Nicolás;Avda. Los Cardones s/n;35470;La Aldea de San Nicolás;ES;www.ieslaaldea.com;26/06/2024;31/12/2029
101174763;E  LAS-PAL60;931959026;#N/A;CENTRO DE EDUCACIÓN DE PERSONAS ADULTAS DE SAN BARTOLOME DE TIRAJANA;C/ PARTERA  LEONORITA  S/N;35100;SAN FERNANDO DE MASPALOMAS;ES;;26/06/2024;31/12/2029
101012935;E  LEON01;999453372;E10206859;UNIVERSIDAD DE LEON;AVENIDA FACULTAD 25;24004;LEON;ES;www.unileon.es;1/1/2021;12/31/2029
101011841;E  LEON04;949389053;E10089858;Cifp Ciudad de León;Calle la Torre,7;24002;León;ES;cifpciudaddeleon.org;1/1/2021;12/31/2029
101011356;E  LEON05;949647558;E10107361;"CENTRO DE FORMACIÓN PROFESIONAL ""MARIA AUXILIADORA""";C/ San Juan Bosco 20;24009;León;ES;www.cmaleon.es;1/1/2021;12/31/2029
101009060;E  LEON06;949095628;E10071360;ESCUELA DE ARTE Y SUPERIOR DE CONSERVACIÓN Y RESTAURACIÓN DE BIENES CULTURALES DE LEON;C/ PABLO FLOREZ,4;;León;ES;http://www.educa.jcyl.es;1/1/2021;12/31/2029
101014032;E  LEON07;949230167;E10079857;INSTITUTO DE EDUCACIÓN SECUNDARIA ORDOÑO II;Av. San Juan de Sahagún s/n;24007;León;ES;http://iesordonosegundo.centros.educa.jcyl.es/;1/1/2021;12/31/2029
101004724;E  LEON11;949194956;E10077442;IES GINER DE LOS RIOS;AVENIDA REAL 35;24006;LEON;ES;www.ginerdelosrios.org;1/1/2021;12/31/2029
101005950;E  LEON12;949184480;E10076869;IES FUENTESNUEVAS;La Dehesa nº31;24411;Ponferrada;ES;www.iesfuentesnuevas.es;1/1/2021;12/31/2029
101005356;E  LEON13;949468108;E10094906;IES ALVARO YAÑEZ;AVENIDA MANUEL ARROYO QUIÑONES, S/N;24300;BEMBIBRE;ES;http://iesalvaroyanez.centros.educa.jcyl.es/sitio/;1/1/2021;12/31/2029
101013315;E  LEON14;949635530;E10106274;IES PADRE ISLA;Av. Facultad, 45;24004;LEÓN;ES;www.iespadreisla.es;1/1/2021;12/31/2029
101013798;E  LEON15;948955657;E10062749;INSTITUTO DE EDUCACIÓN SECUNDARIA VIRGEN DE LA ENCINA;GÓMEZ NÚÑEZ ST, 57;24402;PONFERRADA;ES;http://iesvirgendelaencina.centros.educa.jcyl.es;1/1/2021;12/31/2029
101048451;E  LEON16;881793439;E10067362;CIFP TECNOLÓGICO INDUSTRIAL;Calle Profesor Gaspar Morocho s/n;24007;León;ES;https://cifptecin.com/;1/1/2021;12/31/2029
101006713;E  LEON17;939475071;E10090793;CIFP DE PONFERRADA;MONTE MEDULIO S/N;24404;PONFERRADA;ES;www.cifpponferrada.es;1/1/2021;12/31/2029
101011453;E  LEON18;910131116;E10199688;MERCURIO BIERZO, S.L.;Rañadero, 5;24001;Ponferrada;ES;www.fpmercurio.org;1/1/2021;12/31/2029
101013178;E  LEON19;943826879;E10139654;COLEGIO SAN JOSÉ OBRERO CENTRO DON BOSCO DE LEON;SAN JUAN BOSCO,11;24009;LEÓN;ES;www.cdbosco.com;1/1/2021;12/31/2029
101174972;E  LEON20;879371349;#N/A;FRATERNIDAD ESCUELA PROFESIONAL SAN FRANCISCO ASIS;AVENIDA ALCALDE MIGUEL CASTAÑO, 5;24005;LEON;ES;www.sanfranciscoescuela.com;26/06/2024;31/12/2029
101175074;E  LEON21;886286091;#N/A;IES SAN ANDRES;AVDA. DEL ROMERAL, 125;24191;VILLABALTER;ES;https://www.iessanandres.com/;26/06/2024;31/12/2029
101012191;E  LLEIDA01;999838559;E10105023;UNIVERSIDAD DE LLEIDA;Placa Victor Siurana 1  1;25003;LLEIDA;ES;www.udl.cat;1/1/2021;12/31/2029
101014598;E  LLEIDA02;949070505;E10069762;Institut Escola del Treball;Pi i Margall, 51;25004;Lleida;ES;www.escoladeltreball.cat;1/1/2021;12/31/2029
101012907;E  LLEIDA03;949097277;E10071435;ESCOLA D'HOTELERIA I TURISME DE LLEIDA;Partida CAPARRELLA, s/n;25192;LLEIDA;ES;c5006720@xtec.cat;1/1/2021;12/31/2029
101012341;E  LLEIDA05;944401022;E10178489;INSTITUT CAPARRELLA;Partida Caparrella 98;25192;Lleida;ES;iescaparrella@iescaparrella.cat;1/1/2021;12/31/2029
101012136;E  LLEIDA06;947680107;E10190038;INS ALFONS COSTAFREDA;Avda Tarragona, s/n;25300;Tàrrega;ES;http://www.insalfonscostafreda.cat/web/;1/1/2021;12/31/2029
101012543;E  LLEIDA07;948970983;E10063648;Institut Mollerussa;Ctra. Torregrossa, Km 1.9;25230;Mollerussa;ES;http://www.insmollerussa.cat;1/1/2021;12/31/2029
101012264;E  LLEIDA09;949215132;E10078944;Escola Agrària del Solsonès;Crta Manresa- Solsona km 77;25280;Olius;ES;;1/1/2021;12/31/2029
101007276;E  LLEIDA10;949564720;E10101610;EASD Ondara;Plaça del Centenari, s/n;25300;Tàrrega;ES;www.easdondara.com;1/1/2021;12/31/2029
101008853;E  LLEIDA11;949656191;E10108148;CENTRO INTEGRAL DE FP ILERNA S.L.;C/La Palma,33;25002;Lleida;ES;www.ilerna.es;1/1/2021;12/31/2029
101009789;E  LLEIDA12;945688406;E10059037;Institut Torre Vicens;Avinguda Torre Vicens nº 3;25005;Lleida;ES;www.iestorrevicens.cat;1/1/2021;12/31/2029
